group_id,quarter_issue_date_dt,Treated,Count,Post,log_Count
E05D,2012-12-31,0,1,0,0.0
E05D,2013-03-31,0,2,0,0.6931471805599453
E05D,2013-06-30,0,1,0,0.0
E05D,2013-09-30,0,2,0,0.6931471805599453
E05D,2014-06-30,0,4,1,1.3862943611198906
E05D,2014-09-30,0,1,1,0.0
E05D,2014-12-31,0,3,1,1.0986122886681098
E05D,2015-03-31,0,4,1,1.3862943611198906
E05D,2015-03-31,1,1,1,0.0
E05D,2015-06-30,0,2,1,0.6931471805599453
E05D,2015-09-30,0,4,1,1.3862943611198906
E05D,2015-12-31,0,1,1,0.0
E05D,2016-03-31,0,1,1,0.0
E05D,2016-06-30,0,5,1,1.6094379124341003
E05D,2016-09-30,0,3,1,1.0986122886681098
E05D,2016-12-31,0,7,1,1.9459101490553132
E05F,2013-03-31,0,2,0,0.6931471805599453
E05F,2013-09-30,0,2,0,0.6931471805599453
E05F,2013-12-31,0,1,0,0.0
E05F,2015-03-31,0,1,1,0.0
E05F,2015-09-30,0,2,1,0.6931471805599453
E05F,2015-12-31,0,1,1,0.0
E05F,2015-12-31,1,1,1,0.0
E05F,2016-06-30,0,1,1,0.0
E05F,2016-09-30,0,1,1,0.0
E05F,2016-12-31,0,1,1,0.0
E05G,2012-09-30,0,1,0,0.0
E05G,2013-09-30,0,1,0,0.0
E05G,2014-03-31,0,1,0,0.0
E05G,2014-09-30,0,1,1,0.0
E05G,2015-06-30,0,1,1,0.0
E05G,2015-09-30,0,1,1,0.0
E05G,2016-09-30,0,1,1,0.0
E06B,2012-06-30,0,1,0,0.0
E06B,2012-12-31,0,1,0,0.0
E06B,2013-09-30,0,1,0,0.0
E06B,2014-09-30,0,1,1,0.0
E06B,2014-12-31,0,3,1,1.0986122886681098
E06B,2015-03-31,0,2,1,0.6931471805599453
E06B,2015-06-30,0,1,1,0.0
E06B,2015-12-31,0,1,1,0.0
E21B,2012-03-31,0,2,0,0.6931471805599453
E21B,2012-03-31,1,2,0,0.6931471805599453
E21B,2012-06-30,0,3,0,1.0986122886681098
E21B,2012-06-30,1,1,0,0.0
E21B,2012-09-30,0,3,0,1.0986122886681098
E21B,2012-09-30,1,1,0,0.0
E21B,2012-12-31,0,5,0,1.6094379124341003
E21B,2012-12-31,1,1,0,0.0
E21B,2013-03-31,0,1,0,0.0
E21B,2013-03-31,1,4,0,1.3862943611198906
E21B,2013-06-30,0,2,0,0.6931471805599453
E21B,2013-06-30,1,1,0,0.0
E21B,2013-09-30,0,2,0,0.6931471805599453
E21B,2013-09-30,1,1,0,0.0
E21B,2013-12-31,0,3,0,1.0986122886681098
E21B,2013-12-31,1,1,0,0.0
E21B,2014-03-31,0,4,0,1.3862943611198906
E21B,2014-03-31,1,3,0,1.0986122886681098
E21B,2014-06-30,0,9,1,2.1972245773362196
E21B,2014-06-30,1,2,1,0.6931471805599453
E21B,2014-09-30,0,4,1,1.3862943611198906
E21B,2014-09-30,1,4,1,1.3862943611198906
E21B,2014-12-31,0,4,1,1.3862943611198906
E21B,2014-12-31,1,3,1,1.0986122886681098
E21B,2015-03-31,0,1,1,0.0
E21B,2015-03-31,1,1,1,0.0
E21B,2015-06-30,0,3,1,1.0986122886681098
E21B,2015-06-30,1,3,1,1.0986122886681098
E21B,2015-09-30,0,5,1,1.6094379124341003
E21B,2015-09-30,1,2,1,0.6931471805599453
E21B,2015-12-31,0,2,1,0.6931471805599453
E21B,2015-12-31,1,2,1,0.6931471805599453
E21B,2016-03-31,0,8,1,2.0794415416798357
E21B,2016-03-31,1,3,1,1.0986122886681098
E21B,2016-06-30,0,6,1,1.791759469228055
E21B,2016-06-30,1,1,1,0.0
E21B,2016-09-30,0,5,1,1.6094379124341003
E21B,2016-09-30,1,4,1,1.3862943611198906
E21B,2016-12-31,0,1,1,0.0
E21B,2016-12-31,1,2,1,0.6931471805599453
E21C,2014-12-31,0,1,1,0.0
E21C,2015-06-30,0,1,1,0.0
E21F,2016-06-30,0,1,1,0.0
F01D,2013-03-31,0,1,0,0.0
F01D,2014-06-30,0,1,1,0.0
F01D,2014-12-31,0,1,1,0.0
F01D,2015-03-31,0,1,1,0.0
F01D,2015-09-30,0,1,1,0.0
F01D,2016-12-31,0,2,1,0.6931471805599453
F01D,2016-12-31,1,1,1,0.0
F01K,2012-03-31,0,1,0,0.0
F01K,2012-06-30,0,1,0,0.0
F01K,2012-06-30,1,1,0,0.0
F01K,2013-03-31,0,1,0,0.0
F01K,2015-09-30,0,1,1,0.0
F01M,2015-03-31,1,1,1,0.0
F01N,2013-12-31,1,1,0,0.0
F01N,2014-03-31,0,2,0,0.6931471805599453
F01N,2014-09-30,0,1,1,0.0
F01N,2015-03-31,0,1,1,0.0
F01N,2015-06-30,0,1,1,0.0
F01N,2016-12-31,0,1,1,0.0
F02B,2016-09-30,0,1,1,0.0
F02C,2015-03-31,0,1,1,0.0
F02C,2016-06-30,0,1,1,0.0
F02C,2016-06-30,1,1,1,0.0
F02D,2012-03-31,0,1,0,0.0
F02D,2012-09-30,0,1,0,0.0
F02D,2013-06-30,0,1,0,0.0
F02D,2013-09-30,0,3,0,1.0986122886681098
F02D,2014-03-31,0,1,0,0.0
F02D,2014-09-30,0,3,1,1.0986122886681098
F02D,2015-06-30,0,2,1,0.6931471805599453
F02D,2015-09-30,0,5,1,1.6094379124341003
F02D,2015-12-31,0,3,1,1.0986122886681098
F02D,2016-03-31,0,1,1,0.0
F02D,2016-03-31,1,1,1,0.0
F02D,2016-06-30,0,1,1,0.0
F02D,2016-12-31,0,1,1,0.0
F02D,2016-12-31,1,1,1,0.0
F02G,2016-09-30,0,2,1,0.6931471805599453
F02K,2012-12-31,0,1,0,0.0
F02K,2015-12-31,0,1,1,0.0
F02M,2012-12-31,0,1,0,0.0
F03B,2014-06-30,0,1,1,0.0
F03D,2012-09-30,0,1,0,0.0
F03D,2013-03-31,0,1,0,0.0
F03D,2013-09-30,0,1,0,0.0
F03D,2014-12-31,0,1,1,0.0
F03D,2015-03-31,1,1,1,0.0
F03D,2015-06-30,0,1,1,0.0
F03D,2015-09-30,0,1,1,0.0
F03D,2015-09-30,1,1,1,0.0
F03D,2015-12-31,0,1,1,0.0
F03D,2016-03-31,0,1,1,0.0
F03D,2016-09-30,0,1,1,0.0
F04B,2013-06-30,0,1,0,0.0
F04B,2014-06-30,0,1,1,0.0
F04B,2014-06-30,1,1,1,0.0
F04B,2016-12-31,0,3,1,1.0986122886681098
F04C,2014-12-31,0,1,1,0.0
F04C,2016-03-31,0,1,1,0.0
F04D,2012-03-31,0,4,0,1.3862943611198906
F04D,2012-06-30,0,3,0,1.0986122886681098
F04D,2012-09-30,0,1,0,0.0
F04D,2012-09-30,1,2,0,0.6931471805599453
F04D,2012-12-31,0,4,0,1.3862943611198906
F04D,2013-03-31,0,1,0,0.0
F04D,2013-12-31,0,1,0,0.0
F04D,2014-03-31,1,1,0,0.0
F04D,2014-06-30,0,2,1,0.6931471805599453
F04D,2014-09-30,0,1,1,0.0
F04D,2014-12-31,0,2,1,0.6931471805599453
F04D,2015-06-30,0,2,1,0.6931471805599453
F04D,2015-06-30,1,1,1,0.0
F04D,2015-09-30,0,4,1,1.3862943611198906
F04D,2016-03-31,0,2,1,0.6931471805599453
F04D,2016-03-31,1,1,1,0.0
F04D,2016-06-30,0,4,1,1.3862943611198906
F04D,2016-12-31,0,2,1,0.6931471805599453
F15C,2012-03-31,0,1,0,0.0
F15C,2012-09-30,0,1,0,0.0
F15C,2013-12-31,0,1,0,0.0
F15D,2016-12-31,0,1,1,0.0
F16B,2012-03-31,0,2,0,0.6931471805599453
F16B,2012-09-30,0,2,0,0.6931471805599453
F16B,2012-12-31,0,1,0,0.0
F16B,2013-03-31,0,1,0,0.0
F16B,2014-12-31,0,2,1,0.6931471805599453
F16B,2015-09-30,0,2,1,0.6931471805599453
F16B,2015-12-31,1,1,1,0.0
F16B,2016-06-30,0,2,1,0.6931471805599453
F16B,2016-09-30,0,2,1,0.6931471805599453
F16B,2016-12-31,0,5,1,1.6094379124341003
F16C,2012-06-30,0,1,0,0.0
F16C,2013-12-31,0,1,0,0.0
F16C,2014-03-31,0,1,0,0.0
F16C,2014-06-30,0,1,1,0.0
F16C,2014-12-31,0,2,1,0.6931471805599453
F16C,2015-03-31,0,1,1,0.0
F16C,2015-06-30,0,1,1,0.0
F16C,2016-12-31,0,1,1,0.0
F16D,2012-06-30,0,1,0,0.0
F16D,2012-06-30,1,1,0,0.0
F16D,2014-06-30,0,1,1,0.0
F16D,2014-09-30,0,1,1,0.0
F16D,2015-09-30,0,1,1,0.0
F16D,2015-09-30,1,1,1,0.0
F16D,2016-03-31,1,1,1,0.0
F16F,2012-06-30,0,1,0,0.0
F16F,2013-09-30,0,1,0,0.0
F16F,2014-06-30,0,1,1,0.0
F16F,2014-09-30,0,1,1,0.0
F16F,2014-12-31,1,1,1,0.0
F16F,2015-06-30,0,1,1,0.0
F16F,2015-06-30,1,1,1,0.0
F16F,2016-06-30,0,1,1,0.0
F16F,2016-12-31,0,2,1,0.6931471805599453
F16G,2012-03-31,0,1,0,0.0
F16H,2012-09-30,0,1,0,0.0
F16H,2014-06-30,0,1,1,0.0
F16H,2014-06-30,1,1,1,0.0
F16H,2014-09-30,1,1,1,0.0
F16H,2014-12-31,0,5,1,1.6094379124341003
F16H,2015-03-31,0,1,1,0.0
F16H,2015-06-30,0,1,1,0.0
F16H,2015-09-30,0,1,1,0.0
F16H,2015-09-30,1,1,1,0.0
F16H,2016-09-30,0,3,1,1.0986122886681098
F16H,2016-12-31,1,1,1,0.0
F16J,2012-03-31,0,1,0,0.0
F16J,2016-09-30,0,1,1,0.0
F16K,2014-06-30,0,1,1,0.0
F16K,2015-09-30,0,1,1,0.0
F16K,2016-12-31,0,2,1,0.6931471805599453
F16L,2014-06-30,0,1,1,0.0
F16L,2016-03-31,1,1,1,0.0
F16L,2016-09-30,0,1,1,0.0
F16M,2012-06-30,0,4,0,1.3862943611198906
F16M,2012-09-30,0,3,0,1.0986122886681098
F16M,2012-12-31,0,2,0,0.6931471805599453
F16M,2013-03-31,0,4,0,1.3862943611198906
F16M,2013-06-30,0,8,0,2.0794415416798357
F16M,2013-09-30,0,4,0,1.3862943611198906
F16M,2013-09-30,1,1,0,0.0
F16M,2013-12-31,0,7,0,1.9459101490553132
F16M,2014-03-31,0,4,0,1.3862943611198906
F16M,2014-06-30,0,5,1,1.6094379124341003
F16M,2014-09-30,0,4,1,1.3862943611198906
F16M,2014-12-31,0,4,1,1.3862943611198906
F16M,2015-03-31,0,6,1,1.791759469228055
F16M,2015-06-30,0,3,1,1.0986122886681098
F16M,2015-09-30,0,6,1,1.791759469228055
F16M,2015-12-31,0,11,1,2.3978952727983707
F16M,2016-03-31,0,3,1,1.0986122886681098
F16M,2016-06-30,0,6,1,1.791759469228055
F16M,2016-06-30,1,1,1,0.0
F16M,2016-09-30,0,7,1,1.9459101490553132
F16M,2016-12-31,0,3,1,1.0986122886681098
F16P,2012-06-30,0,1,0,0.0
F16P,2015-06-30,0,1,1,0.0
F16P,2016-03-31,0,1,1,0.0
F16P,2016-12-31,0,2,1,0.6931471805599453
F16T,2013-09-30,0,1,0,0.0
F16T,2014-06-30,0,1,1,0.0
F16T,2014-12-31,0,1,1,0.0
F17C,2012-06-30,0,1,0,0.0
F17C,2013-06-30,0,1,0,0.0
F17C,2016-03-31,1,1,1,0.0
F17D,2012-09-30,1,1,0,0.0
F17D,2014-03-31,1,1,0,0.0
F17D,2014-12-31,0,1,1,0.0
F21K,2012-06-30,0,1,0,0.0
F21K,2014-12-31,0,1,1,0.0
F21L,2012-06-30,0,1,0,0.0
F21S,2012-03-31,0,2,0,0.6931471805599453
F21S,2012-06-30,0,2,0,0.6931471805599453
F21S,2012-12-31,0,2,0,0.6931471805599453
F21S,2012-12-31,1,1,0,0.0
F21S,2013-03-31,0,2,0,0.6931471805599453
F21S,2013-06-30,0,1,0,0.0
F21S,2013-09-30,0,2,0,0.6931471805599453
F21S,2013-12-31,0,1,0,0.0
F21S,2014-09-30,0,3,1,1.0986122886681098
F21S,2014-12-31,0,3,1,1.0986122886681098
F21S,2015-03-31,1,1,1,0.0
F21S,2015-09-30,0,1,1,0.0
F21S,2015-12-31,0,3,1,1.0986122886681098
F21V,2012-03-31,0,1,0,0.0
F21V,2012-12-31,0,3,0,1.0986122886681098
F21V,2013-03-31,0,4,0,1.3862943611198906
F21V,2013-12-31,0,2,0,0.6931471805599453
F21V,2014-06-30,0,3,1,1.0986122886681098
F21V,2014-09-30,0,4,1,1.3862943611198906
F21V,2014-12-31,0,4,1,1.3862943611198906
F21V,2015-03-31,0,3,1,1.0986122886681098
F21V,2015-06-30,0,5,1,1.6094379124341003
F21V,2015-09-30,0,4,1,1.3862943611198906
F21V,2015-09-30,1,1,1,0.0
F21V,2015-12-31,0,3,1,1.0986122886681098
F21V,2016-03-31,0,1,1,0.0
F21V,2016-06-30,0,5,1,1.6094379124341003
F21V,2016-09-30,0,7,1,1.9459101490553132
F21V,2016-12-31,0,10,1,2.302585092994046
F23G,2014-06-30,0,1,1,0.0
F23G,2014-06-30,1,1,1,0.0
F23J,2012-06-30,1,1,0,0.0
F23N,2012-06-30,0,1,0,0.0
F23N,2015-06-30,1,1,1,0.0
F24C,2012-06-30,0,1,0,0.0
F24C,2015-03-31,0,1,1,0.0
F24C,2015-06-30,0,1,1,0.0
F24D,2013-06-30,0,1,0,0.0
F24D,2014-12-31,0,1,1,0.0
F24D,2015-03-31,0,1,1,0.0
F24D,2015-09-30,1,1,1,0.0
F24D,2016-06-30,1,1,1,0.0
F24D,2016-09-30,0,1,1,0.0
F24D,2016-09-30,1,1,1,0.0
F24F,2012-03-31,0,1,0,0.0
F24F,2012-06-30,0,1,0,0.0
F24F,2012-06-30,1,1,0,0.0
F24F,2012-09-30,0,2,0,0.6931471805599453
F24F,2012-09-30,1,2,0,0.6931471805599453
F24F,2012-12-31,0,1,0,0.0
F24F,2013-03-31,0,3,0,1.0986122886681098
F24F,2013-03-31,1,1,0,0.0
F24F,2013-06-30,0,3,0,1.0986122886681098
F24F,2013-09-30,0,6,0,1.791759469228055
F24F,2013-12-31,0,4,0,1.3862943611198906
F24F,2014-03-31,0,4,0,1.3862943611198906
F24F,2014-03-31,1,2,0,0.6931471805599453
F24F,2014-06-30,0,4,1,1.3862943611198906
F24F,2014-06-30,1,1,1,0.0
F24F,2014-09-30,1,1,1,0.0
F24F,2014-12-31,0,6,1,1.791759469228055
F24F,2015-03-31,0,4,1,1.3862943611198906
F24F,2015-03-31,1,1,1,0.0
F24F,2015-06-30,0,5,1,1.6094379124341003
F24F,2015-12-31,0,5,1,1.6094379124341003
F24F,2016-03-31,0,1,1,0.0
F24F,2016-06-30,0,6,1,1.791759469228055
F24F,2016-09-30,0,5,1,1.6094379124341003
F24F,2016-12-31,0,7,1,1.9459101490553132
F24H,2014-12-31,0,1,1,0.0
F24H,2015-12-31,0,1,1,0.0
F24S,2014-06-30,0,1,1,0.0
F24S,2015-09-30,0,1,1,0.0
F24S,2016-03-31,0,1,1,0.0
F24S,2016-06-30,0,1,1,0.0
F24T,2015-09-30,0,1,1,0.0
F25B,2012-06-30,0,1,0,0.0
F25B,2013-06-30,0,2,0,0.6931471805599453
F25B,2013-06-30,1,1,0,0.0
F25B,2013-09-30,0,1,0,0.0
F25B,2013-09-30,1,1,0,0.0
F25B,2015-09-30,0,1,1,0.0
F25B,2016-03-31,0,1,1,0.0
F25B,2016-06-30,0,1,1,0.0
F25B,2016-09-30,0,2,1,0.6931471805599453
F25B,2016-12-31,0,1,1,0.0
F25C,2012-03-31,0,1,0,0.0
F25C,2013-09-30,0,1,0,0.0
F25C,2015-03-31,0,1,1,0.0
F25C,2015-09-30,0,1,1,0.0
F25C,2016-06-30,0,1,1,0.0
F25C,2016-12-31,0,1,1,0.0
F25D,2012-03-31,0,1,0,0.0
F25D,2012-06-30,0,2,0,0.6931471805599453
F25D,2014-03-31,0,1,0,0.0
F25D,2014-06-30,0,1,1,0.0
F25D,2015-06-30,0,2,1,0.6931471805599453
F25D,2016-03-31,0,3,1,1.0986122886681098
F25D,2016-12-31,0,3,1,1.0986122886681098
F28D,2012-09-30,0,1,0,0.0
F28D,2012-12-31,1,1,0,0.0
F28D,2013-03-31,0,1,0,0.0
F28D,2013-03-31,1,1,0,0.0
F28D,2013-06-30,0,1,0,0.0
F28D,2014-03-31,0,3,0,1.0986122886681098
F28D,2014-06-30,0,1,1,0.0
F28D,2014-09-30,0,1,1,0.0
F28D,2015-09-30,0,3,1,1.0986122886681098
F28D,2016-03-31,0,2,1,0.6931471805599453
F28D,2016-06-30,0,2,1,0.6931471805599453
F28D,2016-12-31,1,1,1,0.0
F28F,2012-09-30,0,1,0,0.0
F28F,2012-12-31,0,3,0,1.0986122886681098
F28F,2013-03-31,0,1,0,0.0
F28F,2013-06-30,0,1,0,0.0
F28F,2013-06-30,1,1,0,0.0
F28F,2014-06-30,0,1,1,0.0
F28F,2014-12-31,0,1,1,0.0
F28F,2014-12-31,1,1,1,0.0
F28F,2015-06-30,0,3,1,1.0986122886681098
F28F,2015-09-30,0,2,1,0.6931471805599453
F28F,2015-12-31,0,1,1,0.0
F28F,2016-06-30,0,1,1,0.0
F28F,2016-09-30,0,3,1,1.0986122886681098
F41A,2013-06-30,0,1,0,0.0
F41A,2014-06-30,0,1,1,0.0
F41A,2015-03-31,0,1,1,0.0
F41A,2015-12-31,0,1,1,0.0
F41A,2016-09-30,0,1,1,0.0
F41A,2016-12-31,0,1,1,0.0
F41A,2016-12-31,1,1,1,0.0
F41B,2012-12-31,1,1,0,0.0
F41B,2013-12-31,0,1,0,0.0
F41B,2015-09-30,1,1,1,0.0
F41B,2015-12-31,0,2,1,0.6931471805599453
F41G,2012-06-30,0,1,0,0.0
F41G,2012-09-30,0,1,0,0.0
F41G,2013-06-30,0,1,0,0.0
F41G,2013-09-30,1,1,0,0.0
F41G,2014-03-31,0,1,0,0.0
F41G,2014-09-30,0,1,1,0.0
F41G,2016-03-31,0,1,1,0.0
F41G,2016-06-30,0,1,1,0.0
F41G,2016-09-30,0,1,1,0.0
F41G,2016-12-31,0,1,1,0.0
F41G,2016-12-31,1,1,1,0.0
F41H,2013-12-31,0,1,0,0.0
F41H,2014-06-30,0,4,1,1.3862943611198906
F41H,2015-03-31,0,2,1,0.6931471805599453
F41H,2015-06-30,0,2,1,0.6931471805599453
F41H,2015-09-30,0,1,1,0.0
F41H,2016-03-31,0,1,1,0.0
F41H,2016-06-30,0,1,1,0.0
F41H,2016-09-30,0,1,1,0.0
F41J,2012-03-31,0,1,0,0.0
F41J,2014-06-30,0,1,1,0.0
F41J,2016-06-30,0,1,1,0.0
F42B,2012-03-31,0,2,0,0.6931471805599453
F42B,2016-06-30,0,1,1,0.0
F42B,2016-09-30,0,1,1,0.0
F42B,2016-12-31,0,1,1,0.0
G01B,2012-03-31,0,4,0,1.3862943611198906
G01B,2012-06-30,0,2,0,0.6931471805599453
G01B,2012-09-30,0,4,0,1.3862943611198906
G01B,2012-09-30,1,1,0,0.0
G01B,2012-12-31,0,3,0,1.0986122886681098
G01B,2013-03-31,0,7,0,1.9459101490553132
G01B,2013-03-31,1,1,0,0.0
G01B,2013-06-30,0,2,0,0.6931471805599453
G01B,2013-06-30,1,1,0,0.0
G01B,2013-09-30,0,9,0,2.1972245773362196
G01B,2013-12-31,0,9,0,2.1972245773362196
G01B,2014-03-31,0,2,0,0.6931471805599453
G01B,2014-06-30,0,5,1,1.6094379124341003
G01B,2014-09-30,0,3,1,1.0986122886681098
G01B,2014-09-30,1,2,1,0.6931471805599453
G01B,2014-12-31,0,13,1,2.5649493574615367
G01B,2015-03-31,0,4,1,1.3862943611198906
G01B,2015-03-31,1,1,1,0.0
G01B,2015-06-30,0,3,1,1.0986122886681098
G01B,2015-09-30,0,12,1,2.4849066497880004
G01B,2015-12-31,0,7,1,1.9459101490553132
G01B,2015-12-31,1,1,1,0.0
G01B,2016-03-31,0,13,1,2.5649493574615367
G01B,2016-06-30,0,8,1,2.0794415416798357
G01B,2016-06-30,1,1,1,0.0
G01B,2016-09-30,0,5,1,1.6094379124341003
G01B,2016-12-31,0,11,1,2.3978952727983707
G01B,2016-12-31,1,1,1,0.0
G01C,2012-03-31,0,17,0,2.833213344056216
G01C,2012-03-31,1,5,0,1.6094379124341003
G01C,2012-06-30,0,23,0,3.1354942159291497
G01C,2012-06-30,1,2,0,0.6931471805599453
G01C,2012-09-30,0,15,0,2.70805020110221
G01C,2012-09-30,1,4,0,1.3862943611198906
G01C,2012-12-31,0,26,0,3.258096538021482
G01C,2012-12-31,1,7,0,1.9459101490553132
G01C,2013-03-31,0,27,0,3.295836866004329
G01C,2013-03-31,1,8,0,2.0794415416798357
G01C,2013-06-30,0,27,0,3.295836866004329
G01C,2013-06-30,1,8,0,2.0794415416798357
G01C,2013-09-30,0,26,0,3.258096538021482
G01C,2013-09-30,1,15,0,2.70805020110221
G01C,2013-12-31,0,22,0,3.091042453358316
G01C,2013-12-31,1,12,0,2.4849066497880004
G01C,2014-03-31,0,26,0,3.258096538021482
G01C,2014-03-31,1,8,0,2.0794415416798357
G01C,2014-06-30,0,37,1,3.6109179126442243
G01C,2014-06-30,1,12,1,2.4849066497880004
G01C,2014-09-30,0,35,1,3.5553480614894135
G01C,2014-09-30,1,14,1,2.6390573296152584
G01C,2014-12-31,0,32,1,3.4657359027997265
G01C,2014-12-31,1,6,1,1.791759469228055
G01C,2015-03-31,0,26,1,3.258096538021482
G01C,2015-03-31,1,9,1,2.1972245773362196
G01C,2015-06-30,0,32,1,3.4657359027997265
G01C,2015-06-30,1,12,1,2.4849066497880004
G01C,2015-09-30,0,48,1,3.871201010907891
G01C,2015-09-30,1,19,1,2.9444389791664403
G01C,2015-12-31,0,35,1,3.5553480614894135
G01C,2015-12-31,1,6,1,1.791759469228055
G01C,2016-03-31,0,51,1,3.9318256327243257
G01C,2016-03-31,1,12,1,2.4849066497880004
G01C,2016-06-30,0,44,1,3.784189633918261
G01C,2016-06-30,1,8,1,2.0794415416798357
G01C,2016-09-30,0,31,1,3.4339872044851463
G01C,2016-09-30,1,16,1,2.772588722239781
G01C,2016-12-31,0,33,1,3.4965075614664802
G01C,2016-12-31,1,14,1,2.6390573296152584
G01D,2012-03-31,0,4,0,1.3862943611198906
G01D,2012-06-30,0,8,0,2.0794415416798357
G01D,2012-06-30,1,1,0,0.0
G01D,2012-09-30,0,9,0,2.1972245773362196
G01D,2012-12-31,0,5,0,1.6094379124341003
G01D,2012-12-31,1,1,0,0.0
G01D,2013-03-31,0,7,0,1.9459101490553132
G01D,2013-03-31,1,1,0,0.0
G01D,2013-06-30,0,7,0,1.9459101490553132
G01D,2013-06-30,1,1,0,0.0
G01D,2013-09-30,0,4,0,1.3862943611198906
G01D,2013-09-30,1,3,0,1.0986122886681098
G01D,2013-12-31,0,4,0,1.3862943611198906
G01D,2013-12-31,1,1,0,0.0
G01D,2014-03-31,0,4,0,1.3862943611198906
G01D,2014-06-30,0,3,1,1.0986122886681098
G01D,2014-06-30,1,1,1,0.0
G01D,2014-09-30,0,5,1,1.6094379124341003
G01D,2014-12-31,0,7,1,1.9459101490553132
G01D,2014-12-31,1,1,1,0.0
G01D,2015-03-31,0,5,1,1.6094379124341003
G01D,2015-06-30,0,7,1,1.9459101490553132
G01D,2015-06-30,1,1,1,0.0
G01D,2015-09-30,0,14,1,2.6390573296152584
G01D,2015-12-31,0,8,1,2.0794415416798357
G01D,2016-03-31,0,9,1,2.1972245773362196
G01D,2016-03-31,1,1,1,0.0
G01D,2016-06-30,0,6,1,1.791759469228055
G01D,2016-09-30,0,12,1,2.4849066497880004
G01D,2016-12-31,0,9,1,2.1972245773362196
G01D,2016-12-31,1,2,1,0.6931471805599453
G01F,2012-06-30,0,1,0,0.0
G01F,2012-09-30,0,2,0,0.6931471805599453
G01F,2012-12-31,0,1,0,0.0
G01F,2012-12-31,1,1,0,0.0
G01F,2013-03-31,0,1,0,0.0
G01F,2013-06-30,0,1,0,0.0
G01F,2013-09-30,0,1,0,0.0
G01F,2013-09-30,1,1,0,0.0
G01F,2013-12-31,0,1,0,0.0
G01F,2014-03-31,0,1,0,0.0
G01F,2014-06-30,0,3,1,1.0986122886681098
G01F,2014-12-31,0,1,1,0.0
G01F,2015-03-31,0,1,1,0.0
G01F,2015-03-31,1,1,1,0.0
G01F,2015-06-30,0,2,1,0.6931471805599453
G01F,2015-09-30,0,2,1,0.6931471805599453
G01F,2015-12-31,0,2,1,0.6931471805599453
G01F,2016-03-31,0,4,1,1.3862943611198906
G01F,2016-12-31,0,2,1,0.6931471805599453
G01G,2012-03-31,0,1,0,0.0
G01G,2012-06-30,0,2,0,0.6931471805599453
G01G,2012-12-31,0,1,0,0.0
G01G,2012-12-31,1,1,0,0.0
G01G,2013-03-31,0,1,0,0.0
G01G,2013-06-30,0,1,0,0.0
G01G,2013-09-30,0,2,0,0.6931471805599453
G01G,2013-12-31,0,1,0,0.0
G01G,2013-12-31,1,1,0,0.0
G01G,2014-03-31,0,2,0,0.6931471805599453
G01G,2014-06-30,0,3,1,1.0986122886681098
G01G,2014-09-30,0,3,1,1.0986122886681098
G01G,2014-12-31,1,1,1,0.0
G01G,2015-03-31,0,1,1,0.0
G01G,2015-06-30,0,5,1,1.6094379124341003
G01G,2015-09-30,0,3,1,1.0986122886681098
G01G,2015-09-30,1,1,1,0.0
G01G,2015-12-31,0,3,1,1.0986122886681098
G01G,2016-03-31,0,4,1,1.3862943611198906
G01G,2016-06-30,0,4,1,1.3862943611198906
G01G,2016-09-30,0,2,1,0.6931471805599453
G01G,2016-09-30,1,1,1,0.0
G01G,2016-12-31,0,2,1,0.6931471805599453
G01H,2012-06-30,0,1,0,0.0
G01H,2013-09-30,0,2,0,0.6931471805599453
G01H,2013-12-31,0,1,0,0.0
G01H,2014-12-31,0,1,1,0.0
G01J,2012-03-31,0,1,0,0.0
G01J,2012-03-31,1,1,0,0.0
G01J,2012-06-30,0,1,0,0.0
G01J,2013-03-31,0,2,0,0.6931471805599453
G01J,2013-06-30,0,4,0,1.3862943611198906
G01J,2013-09-30,0,3,0,1.0986122886681098
G01J,2013-09-30,1,2,0,0.6931471805599453
G01J,2013-12-31,0,4,0,1.3862943611198906
G01J,2014-03-31,0,2,0,0.6931471805599453
G01J,2014-06-30,0,2,1,0.6931471805599453
G01J,2014-09-30,0,1,1,0.0
G01J,2014-09-30,1,1,1,0.0
G01J,2014-12-31,0,5,1,1.6094379124341003
G01J,2014-12-31,1,2,1,0.6931471805599453
G01J,2015-03-31,0,4,1,1.3862943611198906
G01J,2015-06-30,0,4,1,1.3862943611198906
G01J,2015-09-30,0,5,1,1.6094379124341003
G01J,2015-09-30,1,1,1,0.0
G01J,2015-12-31,0,6,1,1.791759469228055
G01J,2016-03-31,0,4,1,1.3862943611198906
G01J,2016-06-30,0,6,1,1.791759469228055
G01J,2016-09-30,0,7,1,1.9459101490553132
G01J,2016-12-31,0,6,1,1.791759469228055
G01K,2012-03-31,0,3,0,1.0986122886681098
G01K,2012-06-30,0,3,0,1.0986122886681098
G01K,2012-09-30,0,4,0,1.3862943611198906
G01K,2012-09-30,1,1,0,0.0
G01K,2012-12-31,0,4,0,1.3862943611198906
G01K,2013-03-31,0,4,0,1.3862943611198906
G01K,2013-12-31,0,5,0,1.6094379124341003
G01K,2014-03-31,0,2,0,0.6931471805599453
G01K,2014-06-30,0,4,1,1.3862943611198906
G01K,2014-09-30,0,3,1,1.0986122886681098
G01K,2014-12-31,0,1,1,0.0
G01K,2015-03-31,0,2,1,0.6931471805599453
G01K,2015-06-30,0,1,1,0.0
G01K,2015-09-30,0,2,1,0.6931471805599453
